session_id,site1,site2,site3,site4,site5,site6,site7,site8,site9,site10,user_id
8417,23,346,41,23,70,41,258,70,258,70,128
8418,258,70,258,70,258,3678,70,3678,8,3679,128
8419,8,70,23,258,258,70,70,258,258,3687,128
8420,3678,8,70,3686,70,258,3695,70,3680,23,128
8421,8,3688,3686,70,70,70,64,70,23,64,128
8422,70,70,64,70,64,70,70,1251,64,70,128
8423,64,70,3679,41,64,64,23,64,41,64,128
8424,23,41,70,136,64,70,64,70,70,23,128
8425,64,70,64,23,70,258,787,41,70,258,128
8426,23,41,70,136,41,258,258,70,70,3682,128
8427,70,258,23,70,8,258,3688,70,258,70,128
8428,23,258,70,258,258,41,70,258,23,258,128
8429,70,70,258,258,258,70,70,258,8,258,128
8430,258,70,258,70,23,258,23,70,70,70,128
8431,23,70,64,23,41,70,23,346,136,41,128
8432,258,70,23,3678,70,70,70,23,70,70,128
8433,23,23,64,70,64,70,70,70,64,64,128
8434,70,70,64,70,23,64,8,64,64,70,128
8435,64,23,3693,64,70,64,70,64,64,70,128
8436,64,70,64,70,64,64,3694,23,64,70,128
8437,64,64,70,64,70,64,64,70,23,8,128
8438,8,70,70,70,70,23,70,70,41,525,128
8439,2003,23,346,23,346,136,114,70,397,23,128
8440,41,70,41,23,397,114,70,23,70,70,128
8441,70,23,525,23,70,525,70,70,525,70,128
8442,70,70,525,525,70,525,70,525,70,23,128
8443,525,525,525,3678,70,70,525,525,70,23,128
8444,525,525,70,525,70,525,525,525,70,525,128
8445,70,525,23,70,23,70,8,70,23,23,128
8446,70,23,525,41,70,23,41,136,23,525,128
8447,41,70,525,525,70,70,70,23,525,525,128
8448,70,3678,8,70,525,70,23,525,525,8,128
8449,525,70,70,525,525,23,525,70,525,70,128
8450,525,525,525,70,8,525,70,525,70,525,128
8451,525,23,525,70,525,70,525,23,525,525,128
8452,70,70,8,70,70,70,70,23,397,787,128
8453,41,41,70,114,136,41,23,23,3823,41,128
8454,23,397,70,397,397,70,70,70,397,70,128
8455,8,397,70,397,3681,70,397,70,397,397,128
8456,70,397,8,397,397,70,70,397,397,397,128
8457,70,397,70,397,397,70,23,70,70,70,128
8458,397,23,247,70,41,136,23,397,397,70,128
8459,397,70,397,3678,8,3679,70,70,23,70,128
8460,397,397,70,397,397,70,70,397,397,41,128
8461,397,397,70,397,397,70,397,397,70,397,128
8462,397,8,397,397,70,397,3679,3681,397,397,128
8463,397,70,70,397,397,23,397,70,397,397,128
8464,397,70,70,8,70,3678,3679,70,787,64,128
8465,23,70,41,23,70,4,41,64,23,136,128
8466,70,23,41,64,41,70,64,70,70,23,128
8467,70,64,70,64,64,70,23,64,70,64,128
8468,70,64,64,8,23,64,70,70,64,64,128
8469,64,70,70,64,8,64,70,64,64,70,128
8470,23,64,70,64,64,70,70,23,64,8,128
8471,3678,70,70,41,70,70,23,41,64,23,128
8472,64,23,41,114,70,70,64,136,64,70,128
8473,64,70,70,23,3696,70,64,64,8,70,128
8474,64,64,23,70,64,64,64,64,70,70,128
8475,64,64,23,64,64,70,70,64,64,64,128
8476,64,70,8,64,64,70,64,8,64,70,128
8477,64,64,23,64,70,64,70,64,23,64,128
8478,70,3679,70,23,70,3678,3681,3679,8,70,128
8479,23,114,397,41,2045,41,70,23,136,41,128
8480,23,1375,23,1365,3688,8,3681,23,397,70,128
8481,397,70,70,70,70,70,41,397,41,23,128
8482,64,41,114,70,23,64,390,64,70,70,128
8483,136,70,70,787,23,397,70,41,23,397,128
8484,70,397,397,136,70,70,23,397,70,397,128
8485,70,397,70,23,8,397,3688,3682,3680,8,128
8486,8,397,70,397,70,397,397,23,397,70,128
8487,397,397,397,70,397,70,397,397,397,70,128
8488,8,397,397,23,70,23,397,70,70,3697,128
8489,3678,8,3678,3682,3678,23,70,787,46,64,128
8490,70,41,41,70,64,23,136,23,70,70,128
8491,64,70,70,23,70,23,64,787,70,41,128
8492,114,23,41,346,114,70,258,136,41,23,128
8493,258,23,70,258,70,64,23,70,70,70,128
8494,64,70,70,70,64,70,64,70,70,64,128
8495,64,64,70,64,64,136,70,8,23,64,128
8496,64,8,70,64,64,70,64,64,70,3678,128
8497,64,64,136,64,64,70,70,64,64,23,128
8498,8,70,70,70,70,23,397,41,70,23,128
8499,114,397,70,136,70,397,70,70,397,70,128
8500,70,397,70,397,397,70,397,70,8,397,128
8501,397,70,397,397,70,397,397,70,397,397,128
8502,397,70,70,8,397,70,23,70,70,70,128
8503,23,3678,3678,787,41,525,23,70,114,70,128
8504,41,23,346,23,136,41,346,70,258,23,128
8505,114,41,258,70,70,70,70,70,23,23,128
8506,70,525,70,23,70,70,70,23,70,70,128
8507,525,8,525,70,525,525,70,70,525,525,128
8508,525,525,70,525,525,70,525,525,70,525,128
8509,525,70,525,525,70,525,525,525,525,70,128
8510,70,525,525,23,525,525,70,8,525,70,128
8511,525,525,70,70,70,23,23,70,525,525,128
8512,23,41,787,70,525,23,70,23,136,525,128
8513,525,70,525,70,70,23,525,70,70,8,128
8514,525,70,525,525,70,525,70,525,525,525,128
8515,70,70,3696,3678,3699,525,525,1251,70,525,128
8516,525,70,525,70,525,1251,70,3680,3699,23,128
8517,70,8,3688,3679,3691,70,70,397,23,787,128
8518,70,41,23,136,23,346,397,41,23,70,128
8519,70,70,397,23,70,397,70,70,70,70,128
8520,41,397,70,70,70,397,70,397,8,397,128
8521,70,397,8,397,70,3683,397,3682,23,397,128
8522,70,397,397,70,23,397,397,70,397,397,128
8523,23,8,397,8,70,70,3689,3694,3692,70,128
8524,70,8,1251,8,41,70,397,23,23,70,128
8525,70,8,3693,3692,3697,3689,3696,1251,3688,3691,128
8526,3678,3694,3695,3680,8,1251,8,8,70,23,128
8527,70,525,23,70,46,70,4,41,23,346,128
8528,41,136,258,23,70,41,70,8,1251,70,128
8529,70,3679,23,70,525,70,23,525,70,70,128
8530,23,70,70,70,525,70,23,8,70,525,128
8531,525,70,525,70,70,525,8,3695,525,3694,128
8532,525,525,70,525,525,3696,8,70,525,525,128
8533,70,525,525,70,525,3681,1251,525,70,525,128
8534,525,525,70,70,525,525,23,525,525,70,128
8535,8,3678,525,525,70,1251,3679,3678,8,70,128
8536,41,70,70,23,70,525,787,41,41,70,128
8537,23,136,346,23,346,41,23,258,70,70,128
8538,70,23,70,70,23,70,23,525,70,525,128
8539,70,70,70,70,70,525,525,70,525,525,128
8540,70,23,525,525,70,3681,525,8,525,70,128
8541,525,525,23,525,70,70,525,525,525,525,128
8542,70,8,525,70,525,23,70,23,70,70,128
8543,23,70,258,787,114,70,41,136,41,23,128
8544,346,525,23,70,41,70,525,1251,70,70,128
8545,70,70,70,23,70,3682,70,23,70,23,128
8546,258,258,70,70,258,70,70,70,70,70,128
8547,258,70,258,70,258,258,70,258,258,70,128
8548,258,258,70,8,258,258,258,70,70,258,128
8549,258,258,258,70,70,258,258,258,70,258,128
8550,258,70,23,258,258,70,258,258,258,70,128
8551,258,70,70,70,70,8,3679,3681,70,23,128
8552,258,41,23,70,787,258,70,23,136,70,128
8553,258,70,3678,70,23,3679,23,70,258,258,128
8554,70,258,70,258,258,258,70,70,3679,3692,128
8555,3682,3679,8,258,23,258,258,70,8,70,128
8556,3678,258,258,258,70,258,70,258,258,70,128
8557,258,258,23,258,70,70,258,258,258,70,128
8558,70,8,258,258,258,70,258,258,70,70,128
8559,23,23,23,70,70,70,23,70,41,23,128
8560,114,64,41,70,64,23,136,64,64,70,128
8561,70,70,70,70,64,64,8,3678,8,70,128
8562,64,70,64,70,64,64,70,64,64,70,128
8563,64,70,64,64,64,70,70,64,8,64,128
8564,3686,64,70,64,70,23,70,70,70,23,128
8565,70,3678,3686,64,787,1251,41,70,3679,8,128
8566,3688,3680,70,23,41,136,64,70,64,3678,128
8567,64,64,70,70,23,70,64,64,70,64,128
8568,70,23,64,64,64,64,70,3691,3679,3678,128
8569,8,70,64,64,23,64,70,70,64,64,128
8570,64,70,64,8,3679,64,70,64,70,64,128
8571,64,3679,64,23,64,70,70,8,64,64,128
8572,64,64,70,70,64,64,64,23,70,64,128
8573,8,70,70,3680,3679,70,70,70,23,525,128
8574,23,41,787,70,41,114,1740,41,70,23,128
8575,136,41,23,525,525,70,70,525,70,70,128
8576,70,23,525,70,525,70,525,70,525,70,128
8577,525,525,525,70,525,525,70,525,70,525,128
8578,525,525,70,525,70,525,525,525,70,70,128
8579,23,70,70,23,8,70,23,41,787,525,128
8580,114,23,41,70,41,525,23,136,525,70,128
8581,23,70,23,525,70,70,23,70,525,525,128
8582,70,525,525,70,525,70,525,525,70,525,128
8583,525,525,525,8,70,70,525,525,525,70,128
8584,70,525,525,3699,3678,3679,525,525,70,525,128
8585,3681,525,70,23,525,70,3690,3691,8,3680,128
8586,1251,3678,3681,70,70,23,3693,70,70,23,128
8587,70,41,525,787,23,525,23,136,525,70,128
8588,41,525,525,70,70,70,525,23,3697,70,128
8589,525,3690,3692,70,525,70,525,70,23,525,128
8590,525,525,70,70,525,3679,525,23,525,70,128
8591,8,525,70,525,525,70,525,525,70,525,128
8592,525,70,525,525,23,525,70,70,525,525,128
8593,525,70,525,8,525,70,525,525,70,525,128
8594,3681,3679,3683,70,23,525,70,70,70,70,128
8595,1251,3680,70,23,114,70,41,525,41,23,128
8596,70,136,525,525,525,70,70,70,23,525,128
8597,70,525,70,525,525,70,525,525,525,70,128
8598,70,525,8,525,23,525,525,70,8,70,128
8599,525,525,525,525,70,525,525,70,525,70,128
8600,525,525,23,525,525,70,70,525,525,525,128
8601,70,70,70,70,70,23,70,41,64,23,128
8602,787,41,70,23,136,23,64,70,64,70,128
8603,64,70,70,23,70,64,64,70,64,70,128
8604,70,23,64,64,64,70,70,64,64,23,128
8605,64,70,64,64,70,64,64,70,64,1251,128
8606,64,64,70,70,64,64,23,64,70,3678,128
8607,64,64,70,3679,23,8,70,70,70,23,128
8608,23,787,258,23,70,70,114,23,41,41,128
8609,258,23,70,136,23,70,258,70,70,70,128
8610,23,70,258,70,258,23,258,70,258,258,128
8611,70,258,258,70,41,41,70,70,8,3683,128
8612,70,8,8,70,41,258,70,41,258,41,128
8613,70,64,23,114,70,41,247,258,70,346,128
8614,23,41,136,70,70,23,70,23,41,2003,128
8615,114,787,397,397,70,41,136,70,23,397,128
8616,70,397,23,70,70,23,70,70,397,397,128
8617,70,397,397,70,70,397,397,397,397,70,128
8618,397,397,70,23,397,397,70,397,397,23,128
8619,70,397,397,70,397,397,23,397,397,70,128
8620,70,397,397,397,397,70,397,397,70,397,128
8621,397,70,70,41,70,70,23,70,41,787,128
8622,64,23,23,70,41,346,136,23,41,346,128
8623,70,41,114,23,258,258,70,8,70,70,128
8624,258,258,70,70,23,258,70,258,70,258,128
8625,70,70,23,70,70,70,23,64,64,70,128
8626,70,70,70,70,64,70,70,64,70,64,128
8627,64,23,70,64,64,64,70,64,70,64,128
8628,64,23,64,70,64,70,64,64,64,70,128
8629,64,70,64,64,70,64,64,23,64,70,128
8630,70,64,64,64,64,70,64,70,23,64,128
8631,70,70,8,4,5,5,4,6,6,5,128
8632,46,23,41,4,46,41,46,41,12,23,128
8633,46,6,70,258,23,17,114,70,258,17,128
8634,6,46,70,46,70,70,70,70,23,70,128
8635,12,12,12,70,4,23,46,41,41,46,128
8636,37,421,23,23,41,41,114,46,3771,46,128
8637,114,70,3771,23,41,114,525,6,23,525,128
8638,70,70,12,12,70,12,70,4,46,69,128
8639,320,23,23,390,23,525,46,41,114,525,128
8640,46,4,41,23,70,2045,23,574,70,41,128
8641,4,2045,6,525,136,70,136,136,525,70,128
8642,525,70,23,70,23,525,70,525,41,525,128
8643,70,525,525,8,1251,525,525,70,70,525,128
8644,525,525,525,70,70,525,1251,3691,8,525,128
8645,1251,3678,3691,1251,3695,3694,3689,3696,3692,3678,128
8646,3679,3697,3693,1251,3688,3687,3680,3689,3694,3695,128
8647,3691,3697,8,3679,3687,3680,3688,3695,3692,3689,128
8648,3697,3696,3693,3694,1251,3693,8,1251,525,70,128
8649,525,8,525,70,525,525,70,3679,1251,3679,128
8650,8,3680,3690,1251,525,3690,1251,3687,525,3695,128
8651,3689,3696,3694,1251,8,3693,23,525,525,70,128
8652,70,525,525,3693,1251,3695,8,3688,3678,3679,128
8653,3680,3692,3686,3694,70,70,1251,3686,3689,3680,128
8654,3691,3678,3689,8,3683,3682,41,3697,3682,3683,128
8655,23,70,70,23,70,46,3679,525,23,2850,128
8656,23,70,41,346,258,70,23,41,346,258,128
8657,23,70,70,70,70,70,23,3679,70,23,128
8658,70,70,23,525,70,525,70,525,70,525,128
8659,70,23,41,41,41,70,41,525,41,23,128
8660,136,397,787,41,70,114,574,70,23,397,128
8661,41,1392,397,136,70,70,397,23,70,70,128
8662,397,23,397,70,3679,3679,3679,397,70,70,128
8663,397,397,397,397,3679,70,397,397,70,397,128
8664,397,70,3678,397,3679,397,3682,70,3719,3689,128
8665,8,397,3695,3694,3693,3697,1251,3689,3679,3692,128
8666,3719,3696,3691,3693,3695,3679,1251,8,79,70,128
8667,3719,19,1252,79,8,1251,1252,3746,24,19,128
8668,5,4,24,397,4,70,23,70,5,3746,128
8669,3719,1251,3692,1251,3696,3687,1252,3719,3679,3694,128
8670,3689,8,23,70,23,525,70,70,23,41,128
8671,114,1740,23,41,574,136,1740,346,23,346,128
8672,114,41,258,70,23,46,258,41,70,70,128
8673,70,70,8,1251,70,8,23,23,70,70,128
8674,70,23,525,114,70,525,70,70,525,70,128
8675,70,525,1251,525,70,525,70,70,70,525,128
8676,525,3695,8,3678,3719,8,1251,3719,1252,3746,128
8677,525,525,70,3686,3719,3746,5,4,3678,1251,128
8678,70,3689,3697,525,8,525,525,70,525,525,128
8679,70,525,525,70,525,525,525,70,70,8,128
8680,1251,8,23,8,3679,70,70,3678,8,1251,128
8681,8,70,23,41,70,64,23,114,787,23,128
8682,41,70,136,346,23,41,346,70,258,41,128
8683,23,70,70,70,70,23,70,23,70,23,128
8684,64,70,64,3679,70,70,70,70,70,70,128
8685,64,70,64,41,64,41,41,70,41,41,128
8686,41,41,64,64,41,1251,23,70,787,258,128
8687,23,114,41,258,70,136,70,70,70,23,128
8688,23,70,258,258,70,70,258,70,258,258,128
8689,258,70,70,258,23,258,258,70,258,70,128
8690,258,258,70,1251,258,3692,3680,3691,3694,3683,128
8691,8,1251,3690,3690,3696,3678,1251,258,70,1251,128
8692,3678,258,3678,8,3689,3678,3680,3678,70,3678,128
8693,3678,8,1251,3680,3683,258,3686,3680,3690,1251,128
8694,8,8,3682,1251,258,23,3687,8,8,258,128
8695,1251,70,3678,70,1251,3678,3682,3678,3679,258,128
8696,258,258,70,3678,8,3683,3681,70,258,1251,128
8697,3696,3678,3679,258,258,70,258,258,70,70,128
8698,23,23,70,70,8,3681,8,3678,3682,23,128
8699,70,3680,41,258,3678,41,70,23,23,346,128
8700,136,346,258,114,41,23,70,258,70,70,128
8701,258,70,258,70,3678,23,70,3690,8,3679,128
8702,3678,8,258,258,70,8,1251,1251,8,3691,128
8703,3687,3687,8,258,8,70,70,23,70,70,128
8704,70,23,258,70,258,70,70,70,70,70,128
8705,23,258,258,70,70,258,70,23,1251,3679,128
8706,258,258,70,258,70,258,8,258,258,70,128
8707,70,258,258,3678,3679,1251,70,258,258,258,128
8708,70,258,70,258,258,23,3679,70,258,70,128
8709,8,258,258,70,3686,258,70,70,70,70,128
8710,70,23,64,114,41,247,70,247,64,136,128
8711,23,70,64,70,64,64,70,70,70,23,128
8712,64,64,70,8,1251,70,64,70,64,64,128
8713,70,64,70,64,64,1251,70,64,64,70,128
8714,64,64,64,70,70,64,8,64,64,70,128
8715,64,70,23,3679,3678,64,70,41,41,41,128
8716,41,41,41,70,23,41,397,787,1392,41,128
8717,1740,23,70,397,70,41,23,346,136,70,128
8718,23,397,397,787,397,23,70,41,41,23,128
8719,1392,346,23,41,70,64,114,136,41,70,128
8720,64,23,64,64,70,23,397,70,397,70,128
8721,70,70,70,70,70,70,397,70,397,397,128
8722,70,397,397,397,70,70,8,397,397,397,128
8723,70,70,397,397,397,70,3680,3679,397,70,128
8724,3678,397,397,70,136,397,23,397,70,397,128
8725,70,397,397,397,136,70,70,397,397,397,128
8726,70,70,8,41,70,23,70,397,23,23,128
8727,70,41,346,258,23,41,23,258,136,70,128
8728,70,70,70,70,23,397,397,70,70,70,128
8729,70,397,70,70,397,70,397,8,397,70,128
8730,70,397,397,70,397,397,70,397,70,397,128
8731,397,70,397,70,397,397,397,70,70,397,128
8732,8,23,70,70,70,70,23,64,70,23,128
8733,136,247,346,23,346,23,41,258,70,114,128
8734,258,70,70,258,70,70,258,70,70,23,128
8735,258,258,70,70,258,258,114,258,70,70,128
8736,23,70,1251,3679,64,23,70,64,70,70,128
8737,70,70,64,64,70,70,64,64,70,64,128
8738,64,8,70,64,70,64,64,70,64,64,128
8739,70,64,64,70,64,64,64,64,70,70,128
8740,8,64,64,64,70,64,64,70,64,23,128
8741,64,70,64,64,64,70,64,70,8,70,128
8742,70,23,70,41,258,70,23,136,70,258,128
8743,23,70,258,70,258,70,23,70,258,70,128
8744,258,258,70,258,258,70,258,70,8,258,128
8745,258,258,70,70,258,258,70,258,258,70,128
8746,258,70,258,258,23,258,70,70,8,258,128
8747,258,258,70,70,70,70,23,70,787,64,128
8748,41,23,41,70,23,64,136,70,64,64,128
8749,64,70,70,70,23,70,64,70,64,70,128
8750,64,70,23,64,70,64,64,70,8,64,128
8751,3682,70,23,64,64,70,64,64,64,70,128
8752,70,64,64,64,70,64,70,64,8,23,128
8753,64,70,64,64,23,70,64,64,70,70,128
8754,70,8,70,70,23,23,114,525,787,41,128
8755,70,23,41,136,23,525,525,70,70,23,128
8756,70,23,525,70,23,70,525,525,70,525,128
8757,525,70,70,525,8,525,525,70,525,525,128
8758,70,525,525,70,525,525,70,525,70,525,128
8759,525,525,525,70,70,525,525,23,525,8,128
8760,70,70,70,70,70,8,70,23,70,41,128
8761,787,114,64,23,41,136,23,64,70,64,128
8762,70,70,70,23,70,64,64,70,64,64,128
8763,70,23,64,64,64,70,64,70,64,64,128
8764,23,64,64,70,70,64,64,64,64,70,128
8765,8,64,64,70,64,64,70,64,64,23,128
8766,64,70,64,1251,70,8,8,8,1251,8,128
8767,3699,23,64,64,3697,1251,8,8,1251,8,128
8768,3678,3697,3699,3688,8,3697,3696,3683,3688,3681,128
8769,1251,1251,8,3678,70,1251,1251,70,3686,3680,128
8770,3688,3682,3683,3687,23,70,70,1251,23,114,128
8771,397,41,70,787,2003,3679,70,397,2003,23,128
8772,41,70,136,397,397,23,397,3692,70,397,128
8773,8,23,397,70,70,23,70,397,3696,397,128
8774,70,3679,8,397,397,70,70,3686,397,3681,128
8775,397,8,3690,1251,8,397,397,70,397,70,128
8776,397,397,397,70,3689,397,397,3681,8,1251,128
8777,3680,3686,3699,8,70,3683,397,1251,397,70,128
8778,397,397,3699,8,3699,397,397,70,19,8,128
8779,3680,1251,7,785,17,72,7,397,397,2971,128
8780,84,7,23,3687,397,17,72,2971,84,44,128
8781,7,4,397,70,44,2,6,4,2,6,128
8782,2,45,7,3682,3687,70,3678,397,397,2,128
8783,45,17,7,2,6,7,6,2,7,7,128
8784,7,397,70,397,7,2,70,70,23,23,128
8785,70,70,23,46,787,64,23,114,787,46,128
8786,64,41,247,46,23,70,6,41,41,70,128
8787,2,2,46,4,23,6,41,6,186,23,128
8788,64,41,23,4,70,186,46,41,64,3687,128
8789,8,8,8,64,8,8,8,7,8,23,128
8790,7,2,64,3695,46,2,8,41,23,46,128
8791,397,787,70,41,41,70,397,397,41,23,128
8792,41,6,23,3686,186,397,3695,3696,8,7,128
8793,3169,72,4,5,23,3678,397,8,8,23,128
8794,64,70,41,41,23,6,23,186,64,23,128
8795,3678,1251,3679,3690,3686,1251,3695,3692,8,3689,128
8796,3696,3688,3683,3688,3690,8,3689,3692,1251,3683,128
8797,3679,8,1251,3678,3683,8,3679,8,7,2971,128
8798,84,17,7,3686,8,3678,72,3688,1251,8,128
8799,3679,3690,8,19,3699,3681,3732,23,3682,3732,128
8800,3683,3699,3681,8,19,3691,3680,3683,3692,3682,128
8801,3679,3691,3699,1251,64,3680,8,3689,3696,3687,128
8802,3681,3682,8,3699,3680,3680,3681,23,2,3679,128
8803,3687,8,8,3693,23,258,41,258,70,258,128
8804,23,8,6,186,8,23,258,70,258,8,128
8805,8,8,258,3692,8,3693,8,8,3693,8,128
8806,23,8,258,7,23,8,70,23,64,70,128
8807,787,41,8,41,41,23,8,6,8,23,128
8808,186,64,8,3694,3682,3679,8,8,23,3694,128
8809,3681,8,8,8,3686,3690,3689,3680,1251,8,128
8810,3699,19,3732,8,3681,64,23,787,23,70,128
8811,525,8,41,41,70,6,23,525,525,8,128
8812,1251,3686,525,70,23,186,5,2669,4,4,128
8813,5,5,4,6,5,4,6,5,397,23,128
8814,46,5,787,46,70,23,41,114,23,4,128
8815,41,46,6,6,525,70,23,41,4,346,128
8816,136,525,114,346,41,23,70,136,23,41,128
8817,346,525,136,23,346,41,46,23,397,114,128
8818,70,397,114,4,397,70,397,70,70,397,128
8819,397,70,397,70,69,397,70,70,397,397,128
8820,397,70,70,397,397,41,397,41,70,23,128
8821,5,397,787,70,5,346,23,5,346,258,128
8822,114,70,23,136,70,258,41,23,346,41,128
8823,23,346,41,70,70,136,23,397,70,397,128
8824,70,397,70,397,136,70,70,70,397,70,128
8825,70,397,70,41,397,70,41,70,70,136,128
8826,5,525,23,787,41,70,23,41,346,5,128
8827,70,346,114,258,23,5,41,258,346,136,128
8828,23,70,258,23,346,346,41,23,258,70,128
8829,23,525,70,525,70,70,70,525,70,70,128
8830,70,525,70,525,70,525,525,70,525,525,128
8831,525,70,70,525,525,525,70,70,525,70,128
8832,525,525,525,70,70,525,525,525,23,41,128
8833,70,70,525,525,70,70,70,525,525,70,128
8834,525,70,70,70,525,525,525,70,525,525,128
8835,70,525,525,70,525,70,525,70,525,525,128
8836,41,70,41,525,70,525,525,70,525,70,128
8837,136,525,525,70,70,70,525,136,258,23,128
8838,70,114,114,41,70,46,23,258,70,258,128
8839,70,70,525,23,70,525,70,70,70,525,128
8840,525,525,70,70,525,525,525,70,70,525,128
8841,525,70,70,70,525,525,525,70,70,525,128
8842,525,525,70,70,525,525,525,525,70,525,128
8843,70,525,525,70,525,70,525,525,70,525,128
8844,70,70,70,525,525,525,70,70,525,525,128
8845,525,525,70,70,525,525,525,70,525,70,128
8846,525,525,70,525,525,70,525,70,525,70,128
8847,258,114,23,70,258,70,23,525,70,70,128
8848,70,525,70,525,70,525,525,525,6,70,128
8849,70,525,525,525,70,525,525,70,525,525,128
8850,70,525,70,525,525,70,525,525,525,70,128
8851,70,525,525,525,70,525,70,525,525,70,128
8852,525,525,70,525,70,525,525,525,70,70,128
8853,525,525,70,70,41,70,70,70,70,70,128
8854,525,525,70,70,70,525,525,525,70,525,128
8855,70,525,525,70,525,525,70,525,70,41,128
8856,23,258,70,70,23,70,70,70,525,70,128
8857,70,70,70,525,525,525,70,70,525,525,128
8858,525,70,525,70,525,525,70,525,525,70,128
8859,525,525,70,525,525,525,70,70,525,525,128
8860,525,70,525,70,525,525,70,525,525,70,128
8861,525,70,525,525,525,70,70,525,525,525,128
8862,70,70,525,525,525,70,525,70,70,41,128
8863,46,2669,5,4,5,4,6,8,8,1251,128
8864,4,5,6,1251,69,8,8,1251,3679,3678,128
8865,3692,3689,3696,3695,3693,3697,3691,8,1251,3694,128
8866,3687,3681,3690,8,3678,3695,1251,3697,3692,3693,128
8867,3696,3691,3679,3689,3693,3689,1251,3687,3681,3690,128
8868,8,3689,1251,3695,8,3696,3691,1251,8,1251,128
8869,3696,1251,1251,3679,8,3678,1251,1251,3686,8,128
8870,3686,1251,3719,8,3681,3679,3697,3693,1251,3719,128
8871,3695,3689,3693,3697,3694,3696,3691,3692,3679,3695,128
8872,8,1251,3719,79,3678,3689,3679,3694,1251,3690,128
8873,1251,8,8,8,3690,1251,3693,8,1251,8,128
8874,1251,3682,8,3686,1251,3679,8,3679,3682,1251,128
8875,1251,8,3679,1251,3678,3682,3682,3687,8,1251,128
8876,3680,3681,3679,8,3686,3681,3680,3682,8,3679,128
8877,1251,3680,3681,3695,1251,3679,3681,3678,8,3693,128
8878,8,3678,8,3688,3681,3683,3695,3681,3688,3683,128
8879,3689,3694,3692,3681,3678,1251,3693,8,3686,3680,128
8880,3682,8,3678,3683,3688,3690,3681,3679,8,3682,128
8881,3678,3683,3683,8,3680,3686,3683,3688,3686,3683,128
8882,3682,1251,3678,3679,8,3680,3693,3678,3696,3692,128
8883,3693,3696,3694,3691,3682,8,3679,3696,3679,8,128
8884,3679,1251,8,8,8,8,8,8,8,3691,128
8885,3687,8,3682,3687,3678,3690,8,1251,8,8,128
8886,5,397,23,5,46,70,114,46,46,46,128
8887,41,114,4,46,4,23,6,574,70,136,128
8888,346,41,23,64,6,136,136,64,64,46,128
8889,70,23,114,41,114,70,70,397,23,70,128
8890,4,397,397,12,46,397,70,70,70,397,128
8891,70,397,8,3699,1251,3680,3699,1251,70,397,128
8892,70,397,397,8,1251,1251,3678,3679,3691,8,128
8893,3695,8,1251,8,3687,70,397,8,397,70,128
8894,8,397,397,397,70,70,397,397,3693,3687,128
8895,8,397,397,70,3693,397,70,397,397,3679,128
8896,70,397,397,23,3693,8,3694,397,70,70,128
8897,397,397,3692,397,397,70,8,70,397,397,128
8898,397,70,1251,3678,397,397,70,3689,3697,3694,128
8899,1251,8,397,397,70,397,397,3699,3679,397,128
8900,8,70,3678,70,397,397,3689,397,397,70,128
8901,70,397,397,397,70,397,70,397,397,41,128
8902,41,70,70,70,8,70,70,8,3697,70,128
8903,70,3699,3678,70,70,41,3696,70,1251,8,128
8904,70,70,70,70,70,70,70,8,70,70,128
8905,136,70,70,8,70,70,70,136,8,8,128
8906,70,70,397,397,70,397,70,8,70,70,128
8907,70,70,70,70,8,8,8,8,8,8,128
8908,8,8,8,3679,8,3682,3686,8,3681,8,128
8909,8,3682,1251,3686,8,8,8,8,8,8,128
8910,3681,8,8,8,8,8,8,8,8,8,128
8911,8,8,8,8,8,8,8,8,8,8,128
8912,8,8,8,8,8,8,3678,8,1251,3689,128
8913,8,8,8,3678,3679,8,3679,8,8,8,128
8914,3678,3679,3686,8,8,8,8,3679,3691,3691,128
8915,8,3691,8,8,3679,8,8,8,3679,8,128
8916,8,8,3679,3678,3679,8,8,8,1251,8,128
8917,1251,8,3691,3678,3686,8,8,3678,3692,8,128
8918,8,8,3687,3692,8,8,8,8,8,8,128
8919,8,8,8,3679,8,8,8,3678,8,8,128
8920,8,8,8,8,8,8,8,8,8,8,128
8921,8,8,8,8,8,8,8,8,8,8,128
8922,8,8,8,8,8,8,8,8,8,8,128
8923,8,8,8,8,8,8,8,8,8,8,128
8924,8,8,8,8,8,8,8,8,8,8,128
8925,8,8,8,8,8,1251,8,8,8,8,128
8926,8,3682,8,8,3691,8,8,8,8,8,128
8927,8,1251,1251,3688,3692,8,3690,3678,3678,3697,128
8928,3679,3694,8,3680,8,1251,3678,1251,8,3678,128
8929,3682,3678,3688,3679,1251,8,8,3769,3755,3748,128
8930,3144,3678,3789,1587,1251,8,3769,3748,3755,3769,128
8931,3748,3678,3789,3755,3748,3681,3692,8,3691,3679,128
8932,8,3682,8,3144,3144,8,8,8,8,8,128
8933,3679,8,8,3680,8,3688,3679,8,8,8,128
